home_team,away_team,posteam,side_of_field,yardline_100,half_seconds_remaining,game_seconds_remaining,game_half,down,ydstogo,ydsnet,yards_gained,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt,penalty
ATL,CAR,ATL,CAR,23,665,665,Half2,4,18,47,-5,-29,0,1,0,0,0
ATL,CAR,CAR,ATL,35,161,161,Half2,4,8,41,4,29,0,1,0,0,0
ATL,CAR,ATL,ATL,68,110,110,Half2,4,9,12,11,-29,1,0,0,0,0
PIT,CIN,CIN,PIT,35,1187,2987,Half1,4,3,21,14,-6,1,0,0,0,0
PIT,CIN,CIN,PIT,40,1592,1592,Half2,4,1,32,2,-9,1,0,0,0,0
PIT,CIN,PIT,CIN,45,350,350,Half2,4,9,29,0,2,0,1,0,0,0
PIT,CIN,CIN,CIN,72,77,77,Half2,4,19,-3,8,-9,0,1,0,0,1
NE,PIT,PIT,NE,35,48,1848,Half1,4,3,52,4,-14,1,0,0,0,0
NE,PIT,PIT,NE,38,22,22,Half2,4,9,48,16,-14,1,0,0,0,0
CHI,GB,CHI,GB,5,569,2369,Half1,4,1,76,1,-4,1,0,0,0,0
CHI,GB,GB,CHI,40,871,871,Half2,4,1,41,3,1,1,0,0,0,0
CHI,GB,CHI,GB,2,462,462,Half2,4,2,78,0,-8,0,1,0,0,0
CHI,GB,CHI,GB,24,42,42,Half2,4,8,72,24,-15,1,0,0,0,0
HOU,KC,HOU,KC,11,1269,1269,Half2,4,1,69,0,-18,0,1,0,0,0
NYJ,CLE,NYJ,CLE,45,864,2664,Half1,4,1,20,0,0,0,1,0,0,0
NYJ,CLE,CLE,CLE,71,422,422,Half2,4,1,23,14,-21,1,0,0,0,0
NYJ,CLE,CLE,NYJ,49,297,297,Half2,4,2,31,0,-21,0,1,0,0,0
BUF,IND,IND,BUF,2,957,957,Half2,4,2,65,2,-24,1,0,0,0,0
BUF,IND,IND,IND,51,123,123,Half2,4,10,29,0,-13,0,1,0,0,0
WAS,MIA,MIA,WAS,12,644,2444,Half1,4,1,9,0,-3,0,1,0,0,0
WAS,MIA,WAS,MIA,20,142,142,Half2,4,7,49,0,-6,0,1,0,0,0
JAC,CAR,CAR,JAC,9,120,1920,Half1,4,1,59,2,0,1,0,0,0,0
JAC,CAR,JAC,JAC,68,54,54,Half2,4,10,12,13,-10,1,0,0,0,0
JAC,CAR,JAC,JAC,60,13,13,Half2,4,15,12,4,-10,0,1,0,0,0
STL,SEA,SEA,STL,31,1504,3304,Half1,4,1,51,2,0,1,0,0,0,0
STL,SEA,SEA,STL,42,551,551,Overtime,4,1,37,-1,-4,0,1,0,0,0
ARI,NO,NO,NO,65,31,31,Half2,4,14,15,0,-12,0,1,0,0,0
TB,TEN,TB,TEN,26,1097,2897,Half1,4,1,47,5,-20,1,0,0,0,0
TB,TEN,TB,TEN,44,605,2405,Half1,4,1,9,0,-13,0,1,0,0,0
TB,TEN,TB,TEN,41,570,570,Half2,4,1,72,41,-34,1,0,0,0,0
TB,TEN,TB,TEN,16,138,138,Half2,4,16,47,0,-27,0,1,0,0,0
OAK,CIN,CIN,OAK,3,1341,3141,Half1,4,1,59,3,0,1,0,0,0,0
OAK,CIN,OAK,OAK,55,329,2129,Half1,4,1,20,0,-10,0,1,0,0,0
OAK,CIN,OAK,MID,50,714,714,Half2,4,1,13,4,-33,1,0,0,0,0
OAK,CIN,OAK,CIN,39,572,572,Half2,4,3,34,14,-33,1,0,0,0,0
DEN,BAL,BAL,BAL,61,109,109,Half2,4,9,33,14,-6,1,0,0,0,0
ATL,PHI,PHI,ATL,34,511,2311,Half1,4,1,64,18,-10,1,0,0,0,0
SF,MIN,MIN,SF,31,977,2777,Half1,4,3,28,2,0,0,1,0,0,0
SF,MIN,MIN,SF,38,184,184,Half2,4,8,28,-14,-17,0,1,0,0,0
KC,DEN,DEN,KC,22,764,2564,Half1,4,1,9,0,0,0,1,0,0,0
CAR,HOU,HOU,CAR,41,1083,2883,Half1,4,5,47,3,3,0,1,0,0,0
CAR,HOU,HOU,CAR,6,398,398,Half2,4,3,80,6,-14,1,0,0,0,0
CAR,HOU,HOU,CAR,29,87,87,Half2,4,1,31,3,-7,1,0,0,0,0
CAR,HOU,HOU,CAR,20,13,13,Half2,4,16,37,0,-7,0,1,0,0,0
PIT,SF,SF,PIT,19,1229,1229,Half2,4,1,71,7,-26,1,0,0,0,0
PIT,SF,SF,PIT,3,1131,1131,Half2,4,1,82,1,-26,1,0,0,0,0
PIT,SF,SF,PIT,1,1017,1017,Half2,4,1,82,0,-26,0,1,0,0,0
PIT,SF,SF,PIT,14,802,802,Half2,4,14,64,14,-26,1,0,0,0,0
PIT,SF,SF,PIT,3,160,160,Half2,4,3,79,2,-25,0,1,0,0,0
NO,TB,NO,TB,28,823,823,Half2,4,1,58,6,-16,1,0,0,0,0
MIN,DET,MIN,DET,1,871,2671,Half1,4,1,50,1,7,1,0,0,0,0
MIN,DET,DET,DET,51,216,216,Half2,4,4,55,9,-16,1,0,0,0,1
MIN,DET,DET,MIN,19,145,145,Half2,4,7,70,7,-16,1,0,0,0,0
CHI,ARI,ARI,CHI,23,346,346,Half2,4,1,25,2,18,1,0,0,0,0
CHI,ARI,CHI,ARI,24,76,76,Half2,4,7,56,0,-24,0,1,0,0,0
BUF,NE,NE,NE,52,405,2205,Half1,4,1,36,0,14,0,1,0,0,0
BUF,NE,BUF,NE,34,736,736,Half2,4,1,48,2,-24,1,0,0,0,0
BUF,NE,NE,BUF,41,495,495,Half2,4,1,39,0,18,0,1,0,0,0
CLE,TEN,CLE,TEN,19,404,2204,Half1,4,1,51,0,14,0,1,0,0,0
CLE,TEN,TEN,CLE,13,408,408,Half2,4,6,77,13,-13,1,0,0,0,0
CLE,TEN,TEN,CLE,27,64,64,Half2,4,2,61,8,-13,1,0,0,0,0
NYG,ATL,NYG,NYG,50,44,44,Half2,4,10,30,0,-4,0,1,0,0,0
WAS,STL,STL,STL,59,101,101,Half2,4,10,21,0,-14,0,1,0,0,0
JAC,MIA,MIA,MIA,71,20,20,Half2,4,1,9,0,-3,0,1,0,0,0
OAK,BAL,BAL,BAL,71,657,2457,Half1,4,1,10,1,-7,1,0,0,0,0
OAK,BAL,BAL,OAK,15,502,502,Half2,4,1,80,2,-7,1,0,0,0,0
PHI,DAL,PHI,DAL,6,86,86,Half2,4,6,80,6,-16,1,0,0,0,0
NYG,WAS,NYG,WAS,38,1439,1439,Half2,4,1,46,4,9,1,0,0,0,0
NYG,WAS,WAS,NYG,40,723,723,Half2,4,2,44,6,-19,1,0,0,0,0
NYG,WAS,WAS,NYG,7,582,582,Half2,4,1,76,5,-19,0,1,0,0,0
NYG,WAS,WAS,WAS,65,300,300,Half2,4,9,19,10,-19,1,0,0,0,0
DAL,ATL,DAL,DAL,59,94,94,Half2,4,4,21,0,-11,0,1,0,0,0
TEN,IND,IND,IND,80,1412,1412,Half2,4,10,18,18,-11,1,0,0,0,0
TEN,IND,TEN,IND,4,1219,1219,Half2,4,1,12,3,11,1,0,0,0,0
CLE,OAK,CLE,CLE,54,1332,1332,Half2,4,2,26,6,-17,1,0,0,0,0
BAL,CIN,BAL,BAL,73,669,2469,Half1,4,3,21,3,-14,1,0,0,0,0
BAL,CIN,CIN,BAL,2,120,1920,Half1,4,1,78,0,14,0,1,0,0,0
BAL,CIN,BAL,CIN,50,1297,1297,Half2,4,5,80,50,-14,1,0,0,0,0
BAL,CIN,BAL,BAL,87,112,112,Half2,4,17,-7,0,-5,0,1,0,0,0
BAL,CIN,CIN,BAL,8,6,6,Half2,4,5,10,5,5,1,0,0,0,0
NE,JAC,JAC,JAC,78,1021,1021,Half2,4,8,4,2,-27,0,1,0,0,0
CAR,NO,CAR,NO,20,51,1851,Half1,4,1,62,1,-3,1,0,0,0,0
CAR,NO,NO,NO,61,1248,1248,Half2,4,1,21,1,-1,1,0,0,0,0
MIN,SD,SD,SD,51,630,630,Half2,4,6,26,-4,-23,0,1,0,0,0
STL,PIT,STL,PIT,48,500,2300,Half1,4,3,32,0,-9,0,1,0,0,0
STL,PIT,STL,STL,61,79,79,Half2,4,5,18,0,-6,0,1,0,0,0
ARI,SF,ARI,SF,12,409,409,Half2,4,1,69,2,31,1,0,0,0,0
MIA,BUF,MIA,BUF,49,54,1854,Half1,4,5,23,0,-23,0,1,0,0,0
MIA,BUF,MIA,BUF,2,617,617,Half2,4,2,78,0,-25,0,1,0,0,0
MIA,BUF,MIA,BUF,46,491,491,Half2,4,8,48,46,-25,1,0,0,0,0
MIA,BUF,MIA,BUF,6,23,23,Half2,4,6,81,0,-26,0,1,0,0,0
SEA,CHI,SEA,CHI,27,26,1826,Half1,4,1,62,9,3,1,0,0,0,0
SEA,CHI,SEA,CHI,43,520,520,Half2,4,1,43,6,23,1,0,0,0,0
DET,DEN,DEN,DET,45,13,1813,Half1,4,1,80,45,1,1,0,0,0,1
DET,DEN,DET,DEN,15,34,34,Half2,4,5,65,0,-12,0,1,0,0,0
GB,KC,GB,KC,39,788,2588,Half1,4,5,17,0,14,0,1,0,0,0
GB,KC,KC,GB,49,237,237,Half2,4,17,51,17,-16,1,0,0,0,0
GB,KC,KC,GB,24,186,186,Half2,4,2,70,3,-16,1,0,0,0,0
PIT,BAL,BAL,PIT,20,1167,1167,Half2,4,2,5,-3,-6,0,1,0,0,0
PIT,BAL,BAL,BAL,51,924,924,Half2,4,1,16,7,-6,1,0,0,0,0
PIT,BAL,BAL,PIT,43,260,260,Half2,4,1,45,0,-3,0,1,0,0,0
PIT,BAL,BAL,BAL,61,131,131,Half2,4,10,-10,-10,-3,0,1,0,0,0
PIT,BAL,PIT,BAL,39,757,757,Overtime,4,2,30,0,0,0,1,0,0,0
PIT,BAL,PIT,BAL,33,585,585,Overtime,4,1,26,0,0,0,1,0,0,0
MIA,NYJ,MIA,NYJ,45,1348,1348,Half2,4,2,39,0,-20,0,1,0,0,0
MIA,NYJ,MIA,NYJ,41,1110,1110,Half2,4,10,28,0,-20,0,1,0,0,0
MIA,NYJ,MIA,NYJ,26,111,111,Half2,4,10,58,0,-13,0,1,0,0,0
BUF,NYG,BUF,NYG,1,733,733,Half2,4,1,52,0,-13,0,1,0,0,0
BUF,NYG,BUF,BUF,55,155,155,Half2,4,5,22,7,-14,1,0,0,0,0
BUF,NYG,BUF,NYG,27,11,11,Half2,4,19,43,0,-14,0,1,0,0,0
TB,CAR,TB,CAR,35,1143,1143,Half2,4,1,69,24,-20,1,0,0,0,0
TB,CAR,TB,TB,73,158,158,Half2,4,2,10,2,-19,1,0,0,0,0
WAS,PHI,PHI,PHI,86,10,10,Half2,4,16,10,16,-3,0,1,0,0,0
CHI,OAK,CHI,CHI,75,90,90,Half2,4,5,12,7,-1,1,0,0,0,0
ATL,HOU,ATL,HOU,45,1524,3324,Half1,4,1,10,1,0,1,0,0,0,0
ATL,HOU,HOU,ATL,32,1669,1669,Half2,4,3,48,0,-27,0,1,0,0,0
ATL,HOU,HOU,ATL,17,0,0,Half2,4,17,38,1,-20,0,1,0,0,0
SF,GB,GB,SF,42,117,1917,Half1,4,1,48,10,4,1,0,0,0,0
SF,GB,GB,SF,23,40,1840,Half1,4,1,63,6,4,1,0,0,0,0
SF,GB,SF,GB,15,269,269,Half2,4,5,44,-8,-14,0,1,0,0,0
ARI,STL,ARI,STL,33,366,366,Half2,4,4,61,14,-9,1,0,0,0,0
ARI,STL,ARI,STL,43,110,110,Half2,4,2,20,0,-2,0,1,0,0,0
DEN,MIN,MIN,MIN,56,1197,2997,Half1,4,1,26,2,-3,1,0,0,0,0
DEN,MIN,DEN,MIN,1,1575,1575,Half2,4,1,80,1,3,1,0,0,0,0
DEN,MIN,MIN,DEN,48,609,609,Half2,4,1,97,48,-10,1,0,0,0,0
NO,DAL,NO,DAL,45,607,607,Half2,4,1,34,9,0,1,0,0,0,0
NO,DAL,DAL,NO,17,116,116,Half2,4,7,91,17,-7,1,0,0,0,0
HOU,IND,IND,HOU,44,657,2457,Half1,4,1,36,10,10,1,0,0,0,0
HOU,IND,HOU,IND,42,1,1801,Half1,4,5,95,42,-10,1,0,0,0,0
KC,CHI,CHI,KC,43,568,568,Half2,4,3,19,0,-10,0,1,0,0,0
ATL,WAS,WAS,ATL,10,813,2613,Half1,4,1,58,1,0,1,0,0,0,0
ATL,WAS,ATL,WAS,39,1668,1668,Half2,4,5,48,7,-4,1,0,0,0,0
ATL,WAS,ATL,WAS,40,1180,1180,Half2,4,6,26,9,-4,1,0,0,0,0
ATL,WAS,ATL,WAS,13,51,51,Half2,4,2,74,7,-4,1,0,0,0,0
TB,JAC,JAC,JAC,64,82,82,Half2,4,18,81,59,-12,1,0,0,0,0
PHI,NO,PHI,NO,39,1693,3493,Half1,4,7,18,0,0,0,1,0,0,0
PHI,NO,PHI,NO,35,370,2170,Half1,4,9,34,0,0,0,1,0,0,0
PHI,NO,NO,PHI,14,4,4,Half2,4,8,80,14,-29,1,0,0,0,0
GB,STL,GB,STL,41,1004,2804,Half1,4,1,9,0,7,0,1,0,0,0
GB,STL,STL,STL,57,1293,1293,Half2,4,2,33,20,-10,1,0,0,0,0
DET,ARI,DET,ARI,45,1525,1525,Half2,4,3,17,0,-21,0,1,0,0,0
DAL,NE,NE,DAL,27,587,587,Half2,4,1,9,0,21,0,1,0,0,0
DAL,NE,DAL,DAL,54,455,455,Half2,4,4,27,8,-21,1,0,0,0,0
DAL,NE,DAL,NE,6,86,86,Half2,4,6,74,0,-24,0,1,0,0,0
OAK,DEN,OAK,OAK,71,374,374,Half2,4,1,14,5,-8,1,0,0,0,0
OAK,DEN,OAK,OAK,51,158,158,Half2,4,19,33,4,-8,0,1,0,0,0
NO,ATL,ATL,NO,34,1274,3074,Half1,4,1,34,0,-7,0,1,0,0,0
NO,ATL,NO,ATL,2,1047,1047,Half2,4,2,63,2,9,1,0,0,0,0
NO,ATL,ATL,NO,49,868,868,Half2,4,5,51,20,-16,1,0,0,0,0
NO,ATL,ATL,NO,40,170,170,Half2,4,4,28,6,-16,1,0,0,0,0
NO,ATL,ATL,NO,29,117,117,Half2,4,5,62,16,-16,1,0,0,0,0
NYJ,WAS,WAS,NYJ,36,488,488,Half2,4,7,43,18,-21,1,0,0,0,0
NYJ,WAS,WAS,NYJ,2,332,332,Half2,4,2,59,0,-21,0,1,0,0,0
PIT,ARI,ARI,PIT,9,21,21,Half2,4,3,71,0,-12,0,1,0,0,0
MIN,KC,MIN,KC,42,548,2348,Half1,4,1,12,3,3,1,0,0,0,0
MIN,KC,KC,MIN,7,1174,1174,Half2,4,1,73,0,-13,0,1,0,0,0
BUF,CIN,BUF,BUF,67,80,80,Half2,4,12,52,23,-13,1,0,0,0,0
BUF,CIN,BUF,BUF,54,46,46,Half2,4,20,42,0,-13,0,1,0,0,0
DET,CHI,DET,DET,62,318,318,Half2,4,2,48,30,-7,1,0,0,0,0
CLE,DEN,CLE,DEN,32,1515,3315,Half1,4,5,17,0,0,0,1,0,0,0
CLE,DEN,DEN,CLE,38,1286,3086,Half1,4,4,37,7,0,1,0,0,0,0
JAC,HOU,HOU,JAC,48,1228,3028,Half1,4,1,59,8,0,1,0,0,0,0
JAC,HOU,HOU,JAC,45,1002,1002,Half2,4,1,32,-3,3,0,1,0,0,0
JAC,HOU,JAC,HOU,11,279,279,Half2,4,11,80,11,-16,1,0,0,0,0
JAC,HOU,JAC,HOU,40,99,99,Half2,4,10,52,12,-10,1,0,0,0,0
TEN,MIA,TEN,TEN,53,365,365,Half2,4,2,21,0,-20,0,1,0,0,0
TEN,MIA,TEN,TEN,61,86,86,Half2,4,3,23,4,-27,1,0,0,0,0
SEA,CAR,CAR,SEA,37,58,1858,Half1,4,1,22,0,-3,0,1,0,0,0
GB,SD,SD,GB,12,650,2450,Half1,4,3,72,0,-11,0,1,0,0,0
GB,SD,SD,GB,1,2,1802,Half1,4,1,88,1,-14,1,0,0,0,1
GB,SD,SD,GB,3,20,20,Half2,4,3,77,0,-7,0,1,0,0,0
SF,BAL,BAL,SF,2,322,322,Half2,4,2,80,2,-12,1,0,0,0,0
IND,NE,IND,NE,5,1341,3141,Half1,4,1,89,5,0,1,0,0,0,0
IND,NE,NE,IND,36,106,1906,Half1,4,1,46,2,-3,1,0,0,0,0
IND,NE,IND,IND,63,974,974,Half2,4,3,17,-1,-7,0,1,0,0,0
IND,NE,IND,NE,28,216,216,Half2,4,10,56,0,-14,0,1,0,0,0
PHI,NYG,NYG,PHI,41,924,2724,Half1,4,1,30,-2,0,0,1,0,0,0
SF,SEA,SEA,SF,3,1429,3229,Half1,4,1,60,2,0,1,0,0,0,0
JAC,BUF,JAC,BUF,1,1237,1237,Half2,4,1,79,0,12,0,1,0,0,0
JAC,BUF,BUF,BUF,60,57,57,Half2,4,2,20,0,-2,0,1,0,0,0
TEN,ATL,ATL,TEN,41,894,2694,Half1,4,2,44,0,0,0,1,0,0,0
TEN,ATL,ATL,TEN,1,398,398,Half2,4,1,57,0,3,0,1,0,0,0
TEN,ATL,TEN,TEN,63,215,215,Half2,4,4,17,0,-3,0,1,0,0,0
IND,NO,NO,IND,26,1065,2865,Half1,4,9,78,25,0,1,0,0,0,0
DET,MIN,DET,MIN,1,120,120,Half2,4,1,88,0,-11,0,1,0,0,0
DET,MIN,MIN,MIN,94,63,63,Half2,4,5,-1,-6,11,0,1,0,0,0
DET,MIN,DET,MIN,36,10,10,Half2,4,1,22,0,-9,0,1,0,0,0
KC,PIT,PIT,KC,17,1096,2896,Half1,4,1,53,3,-3,1,0,0,0,0
KC,PIT,PIT,KC,32,290,2090,Half1,4,1,48,0,-3,0,1,0,0,0
STL,CLE,CLE,STL,38,75,75,Half2,4,6,22,5,-17,0,1,0,0,0
MIA,HOU,HOU,MIA,9,213,2013,Half1,4,3,66,0,-34,0,1,0,0,0
NE,NYJ,NE,NYJ,1,386,2186,Half1,4,1,47,1,-7,1,0,0,0,0
NYG,DAL,DAL,NYG,30,116,116,Half2,4,8,45,6,-6,0,1,0,0,0
CAR,PHI,PHI,PHI,54,748,2548,Half1,4,1,37,2,-7,1,0,0,0,0
CAR,PHI,PHI,PHI,84,120,120,Half2,4,9,5,0,-8,0,1,0,0,0
ARI,BAL,BAL,BAL,67,78,78,Half2,4,1,18,9,-8,1,0,0,0,0
NE,MIA,NE,MIA,39,1051,2851,Half1,4,1,47,1,7,1,0,0,0,0
NE,MIA,MIA,NE,23,268,268,Half2,4,5,63,6,-29,1,0,0,0,0
NE,MIA,MIA,NE,30,196,196,Half2,4,23,50,0,-29,0,1,0,0,0
KC,DET,DET,KC,39,895,895,Half2,4,8,45,-6,-28,0,1,0,0,0
KC,DET,DET,KC,26,469,469,Half2,4,3,56,5,-35,1,0,0,0,0
ATL,TB,ATL,TB,14,1508,3308,Half1,4,1,68,2,0,1,0,0,0,1
ATL,TB,ATL,ATL,57,501,501,Half2,4,1,28,2,-10,1,0,0,0,0
ATL,TB,TB,TB,60,120,120,Half2,4,1,20,0,7,0,1,0,0,0
ATL,TB,ATL,ATL,58,350,350,Overtime,4,7,22,0,-3,0,1,0,0,0
CLE,ARI,CLE,CLE,67,71,71,Half2,4,8,13,0,-14,0,1,0,0,0
STL,SF,SF,STL,24,187,187,Half2,4,2,25,0,-21,0,1,0,0,0
NO,NYG,NYG,NO,2,1483,3283,Half1,4,2,60,2,0,1,0,0,0,0
NO,NYG,NYG,NO,9,744,744,Half2,4,5,80,9,-14,1,0,0,0,0
NO,NYG,NO,NO,71,351,351,Half2,4,1,11,2,-6,1,0,0,0,0
CHI,MIN,CHI,MIN,33,483,483,Half2,4,1,46,5,1,1,0,0,0,0
BAL,SD,BAL,SD,23,453,2253,Half1,4,1,60,3,-4,1,0,0,0,0
HOU,TEN,TEN,HOU,43,281,281,Half2,4,4,32,0,-14,0,1,0,0,0
HOU,TEN,HOU,TEN,28,68,68,Half2,4,7,33,4,14,0,1,0,0,0
OAK,NYJ,NYJ,OAK,38,336,336,Half2,4,3,27,0,-14,0,1,0,0,0
OAK,NYJ,NYJ,NYJ,87,99,99,Half2,4,19,12,21,-14,1,0,0,0,0
OAK,NYJ,NYJ,OAK,28,28,28,Half2,4,10,50,0,-14,0,1,0,0,0
DAL,SEA,DAL,SEA,45,1166,2966,Half1,4,1,38,3,-3,1,0,0,0,0
DAL,SEA,DAL,DAL,76,12,12,Half2,4,21,4,0,-1,0,1,0,0,0
CAR,IND,CAR,IND,14,1480,3280,Half1,4,1,25,2,3,1,0,0,0,0
CAR,IND,CAR,IND,3,1347,3147,Half1,4,1,37,3,3,1,0,0,0,0
CAR,IND,IND,IND,60,109,109,Half2,4,10,12,12,-3,1,0,0,0,0
CIN,CLE,CIN,CLE,13,1370,3170,Half1,4,1,54,4,0,1,0,0,0,0
CIN,CLE,CLE,CIN,21,161,161,Half2,4,10,27,11,-21,1,0,0,0,0
CIN,CLE,CLE,CIN,12,53,53,Half2,4,12,25,0,-21,0,1,0,0,0
CAR,GB,GB,GB,56,305,305,Half2,4,14,72,36,-15,1,0,0,0,0
CAR,GB,GB,CAR,17,177,177,Half2,4,5,13,8,-8,1,0,0,0,0
CAR,GB,GB,CAR,4,120,120,Half2,4,4,18,0,-8,0,1,0,0,0
NE,WAS,NE,WAS,33,1585,3385,Half1,4,2,56,5,0,1,0,0,0,0
NE,WAS,WAS,NE,36,785,2585,Half1,4,11,10,0,-14,0,1,0,0,0
MIN,STL,STL,MIN,48,395,2195,Half1,4,1,28,2,-1,1,0,0,0,0
NYJ,JAC,NYJ,JAC,25,1047,2847,Half1,4,3,32,15,4,1,0,0,0,0
PIT,OAK,PIT,OAK,34,1677,3477,Half1,4,4,45,0,0,0,1,0,0,0
PIT,OAK,PIT,OAK,3,120,1920,Half1,4,1,78,3,-3,1,0,0,0,0
TB,NYG,NYG,TB,35,185,1985,Half1,4,2,32,0,11,0,1,0,0,0
SF,ATL,SF,ATL,9,926,2726,Half1,4,1,76,1,-3,1,0,0,0,0
SF,ATL,SF,SF,54,487,487,Half2,4,1,23,1,4,1,0,0,0,0
DAL,PHI,DAL,PHI,9,1395,3195,Half1,4,1,86,2,0,1,0,0,0,0
DAL,PHI,PHI,DAL,1,546,2346,Half1,4,1,80,1,-7,1,0,0,0,0
DAL,PHI,DAL,DAL,75,89,89,Half2,4,5,16,11,-2,1,0,0,0,0
DAL,PHI,PHI,DAL,43,683,683,Overtime,4,1,39,2,-1,1,0,0,0,0
SD,CHI,SD,SD,59,77,77,Half2,4,23,21,0,-3,0,1,0,0,0
NYJ,BUF,NYJ,BUF,20,897,897,Half2,4,2,43,-2,-12,0,1,0,0,0
NYJ,BUF,NYJ,NYJ,53,504,504,Half2,4,4,35,19,-12,1,0,0,0,0
NYJ,BUF,BUF,BUF,72,317,317,Half2,4,2,-7,0,5,0,1,0,0,0
NYJ,BUF,NYJ,BUF,7,182,182,Half2,4,4,6,0,-5,0,1,0,0,0
GB,DET,DET,DET,59,197,1997,Half1,4,1,39,1,-3,1,0,0,0,0
STL,CHI,CHI,STL,38,677,2477,Half1,4,1,38,11,0,1,0,0,0,0
STL,CHI,STL,STL,77,621,621,Half2,4,7,3,0,-14,0,1,0,0,0
STL,CHI,STL,STL,76,401,401,Half2,4,6,4,0,-17,0,1,0,0,0
WAS,NO,NO,WAS,31,1439,1439,Half2,4,1,49,0,-13,0,1,0,0,0
WAS,NO,NO,NO,78,808,808,Half2,4,4,6,0,-29,0,1,0,0,0
PHI,MIA,PHI,MIA,37,729,729,Half2,4,1,54,2,-4,1,0,0,0,0
PHI,MIA,PHI,PHI,56,61,61,Half2,4,10,21,6,-1,0,1,0,0,0
PIT,CLE,PIT,CLE,1,100,1900,Half1,4,1,35,0,11,0,1,0,0,0
PIT,CLE,CLE,PIT,7,858,858,Half2,4,7,72,0,-21,0,1,0,0,0
PIT,CLE,CLE,PIT,11,378,378,Half2,4,6,75,6,-21,1,0,0,0,0
PIT,CLE,CLE,PIT,5,349,349,Half2,4,5,75,0,-21,0,1,0,0,0
BAL,JAC,BAL,JAC,36,1323,3123,Half1,4,3,33,1,0,0,1,0,0,0
NYG,NE,NE,NE,80,88,88,Half2,4,10,12,12,-2,1,0,0,0,0
DEN,KC,KC,DEN,41,815,2615,Half1,4,1,10,1,10,1,0,0,0,0
DEN,KC,DEN,KC,38,962,962,Half2,4,4,69,8,-22,1,0,0,0,0
DEN,KC,DEN,KC,20,740,740,Half2,4,10,79,0,-22,0,1,0,0,0
DEN,KC,DEN,KC,7,114,114,Half2,4,2,62,7,-23,1,0,0,0,0
SEA,ARI,SEA,ARI,48,1039,1039,Half2,4,1,10,1,-8,1,0,0,0,0
CIN,HOU,HOU,HOU,56,6,1806,Half1,4,7,15,0,-3,0,1,0,0,0
CIN,HOU,CIN,HOU,33,50,50,Half2,4,6,58,10,-4,0,1,0,0,0
ATL,IND,ATL,ATL,61,1,1,Half2,4,3,21,0,-2,0,1,0,0,0
BAL,STL,BAL,STL,33,1575,1575,Half2,4,11,52,5,-4,0,1,0,0,0
PHI,TB,TB,PHI,44,120,1920,Half1,4,1,39,3,7,1,0,0,0,0
CHI,DEN,DEN,CHI,2,1167,1167,Half2,4,1,23,0,4,0,1,0,0,0
CHI,DEN,CHI,DEN,4,610,610,Half2,4,4,76,0,-8,0,1,0,0,0
HOU,NYJ,NYJ,HOU,21,319,319,Half2,4,1,55,3,-14,1,0,0,0,0
HOU,NYJ,NYJ,NYJ,54,173,173,Half2,4,5,5,0,-7,0,1,0,0,0
CAR,WAS,WAS,WAS,75,521,521,Half2,4,5,10,7,-30,1,0,0,0,0
CAR,WAS,CAR,CAR,99,26,26,Half2,4,13,-4,-1,30,0,1,0,0,0
MIA,DAL,DAL,DAL,55,1237,3037,Half1,4,1,29,4,0,1,0,0,0,0
MIA,DAL,DAL,MIA,36,69,69,Half2,4,11,49,-2,9,0,1,0,0,0
MIA,DAL,MIA,MIA,70,12,12,Half2,4,18,-30,-22,-9,0,1,0,0,0
SD,KC,KC,SD,1,1033,2833,Half1,4,1,71,1,0,1,0,0,0,0
SD,KC,SD,SD,76,259,259,Half2,4,1,9,0,-22,0,1,0,0,0
MIN,GB,MIN,MIN,67,283,283,Half2,4,2,22,0,-14,0,1,0,0,0
MIN,GB,MIN,GB,25,138,138,Half2,4,3,44,0,-17,0,1,0,0,0
ARI,CIN,CIN,ARI,16,763,763,Half2,4,4,74,10,-14,1,0,0,0,0
NE,BUF,BUF,BUF,68,50,50,Half2,4,6,24,8,-7,1,0,0,0,0
DAL,CAR,DAL,DAL,55,37,37,Half2,4,30,1,11,-17,0,1,0,0,0
GB,CHI,GB,CHI,48,1673,3473,Half1,4,2,37,0,0,0,1,0,0,0
GB,CHI,GB,CHI,8,29,29,Half2,4,8,72,0,-4,0,1,0,0,0
HOU,NO,NO,HOU,6,349,349,Half2,4,2,74,0,-18,0,1,0,0,0
CIN,STL,STL,CIN,26,601,601,Half2,4,6,40,0,-23,0,1,0,0,0
CIN,STL,CIN,STL,36,391,391,Half2,4,3,39,1,23,0,1,0,0,0
CIN,STL,STL,CIN,23,190,190,Half2,4,15,41,0,-23,0,1,0,0,0
CIN,STL,STL,CIN,45,17,17,Half2,4,5,28,6,-23,1,0,0,0,0
ATL,MIN,ATL,ATL,52,279,279,Half2,4,1,4,-5,-10,0,1,0,0,0
WAS,NYG,WAS,NYG,1,110,1910,Half1,4,1,80,1,10,1,0,0,0,0
WAS,NYG,WAS,NYG,35,1588,1588,Half2,4,1,44,0,17,0,1,0,0,0
WAS,NYG,NYG,WAS,40,619,619,Half2,4,16,80,40,-20,1,0,0,0,0
WAS,NYG,NYG,NYG,57,359,359,Half2,4,2,48,28,-13,1,0,0,0,0
IND,TB,TB,IND,27,232,232,Half2,4,1,53,0,-13,0,1,0,0,0
